seller_id;quantity;date
292;35;2021-06-14
258;2;2021-06-04
325;20;2021-06-04
337;34;2021-06-24
37;27;2021-06-07
176;16;2021-06-06
181;70;2021-06-13
128;11;2021-06-04
366;33;2021-06-23
133;13;2021-06-09
22;28;2021-06-17
332;15;2021-06-12
73;12;2021-06-04
276;22;2021-06-22
300;18;2021-06-17
127;16;2021-06-16
406;31;2021-06-13
389;9;2021-06-06
1;13;2021-06-06
237;14;2021-06-19
168;7;2021-06-27
75;23;2021-06-28
393;12;2021-06-27
385;22;2021-06-13
473;12;2021-06-18
211;10;2021-06-21
156;18;2021-06-18
239;6;2021-06-16
226;7;2021-06-28
25;142;2021-06-23
397;15;2021-06-08
457;10;2021-06-19
208;13;2021-06-11
148;23;2021-06-07
134;28;2021-06-22
337;18;2021-06-25
382;14;2021-06-26
334;10;2021-06-27
203;19;2021-06-25
179;13;2021-06-27
289;17;2021-06-09
384;24;2021-06-15
175;21;2021-06-21
285;22;2021-06-17
112;17;2021-06-03
307;25;2021-06-15
328;19;2021-06-13
320;26;2021-06-01
423;23;2021-06-24
192;20;2021-06-25
169;7;2021-06-27
100;18;2021-06-17
93;19;2021-06-12
490;6;2021-06-27
124;65;2021-06-24
411;9;2021-06-22
328;44;2021-06-24
343;9;2021-06-02
24;14;2021-06-02
423;5;2021-06-26
208;23;2021-06-12
458;22;2021-06-15
296;26;2021-06-16
111;24;2021-06-05
343;10;2021-06-05
29;71;2021-06-13
432;5;2021-06-27
346;12;2021-06-20
34;28;2021-06-15
194;14;2021-06-02
245;19;2021-06-22
305;20;2021-06-08
245;21;2021-06-13
361;10;2021-06-02
118;12;2021-06-08
435;13;2021-06-13
144;18;2021-06-25
133;19;2021-06-19
334;23;2021-06-23
230;7;2021-06-09
207;10;2021-06-22
481;13;2021-06-21
217;52;2021-06-13
194;11;2021-06-27
321;11;2021-06-09
151;76;2021-06-13
46;8;2021-06-11
492;14;2021-06-04
184;23;2021-06-11
195;20;2021-06-04
465;13;2021-06-09
47;32;2021-06-08
20;106;2021-06-14
137;15;2021-06-02
160;22;2021-06-02
41;68;2021-06-13
240;27;2021-06-12
199;41;2021-06-23
255;11;2021-06-20
66;17;2021-06-16
477;11;2021-06-10
128;17;2021-06-09
222;18;2021-06-15
204;19;2021-06-06
100;19;2021-06-11
22;19;2021-06-02
458;14;2021-06-10
398;13;2021-06-27
28;10;2021-06-25
475;15;2021-06-04
476;13;2021-06-24
239;23;2021-06-12
372;8;2021-06-25
427;11;2021-06-07
401;9;2021-06-07
8;11;2021-06-01
217;36;2021-06-18
488;26;2021-06-23
332;16;2021-06-09
60;17;2021-06-10
428;30;2021-06-24
363;15;2021-06-08
314;13;2021-06-16
469;6;2021-06-25
90;21;2021-06-28
37;16;2021-06-22
276;15;2021-06-16
81;21;2021-06-07
147;6;2021-06-01
492;8;2021-06-16
104;23;2021-06-27
180;9;2021-06-28
420;15;2021-06-13
51;30;2021-06-06
165;8;2021-06-28
33;46;2021-06-14
87;10;2021-06-27
196;16;2021-06-10
186;22;2021-06-07
234;11;2021-06-25
353;15;2021-06-04
66;59;2021-06-14
41;38;2021-06-14
127;20;2021-06-26
350;28;2021-06-06
195;19;2021-06-11
272;13;2021-06-03
118;10;2021-06-19
82;17;2021-06-08
469;23;2021-06-07
454;12;2021-06-06
447;28;2021-06-14
34;9;2021-06-17
214;17;2021-06-03
191;18;2021-06-18
466;19;2021-06-26
82;8;2021-06-11
129;6;2021-06-25
206;17;2021-06-17
363;26;2021-06-15
367;14;2021-06-06
78;19;2021-06-25
65;10;2021-06-04
478;16;2021-06-25
320;13;2021-06-21
34;112;2021-06-23
216;18;2021-06-12
273;14;2021-06-12
88;25;2021-06-27
49;74;2021-06-13
444;6;2021-06-08
408;40;2021-06-13
248;54;2021-06-24
170;24;2021-06-17
351;25;2021-06-01
421;8;2021-06-25
55;38;2021-06-24
341;16;2021-06-28
394;2;2021-06-21
155;16;2021-06-16
120;6;2021-06-28
36;21;2021-06-26
235;9;2021-06-05
252;11;2021-06-27
317;15;2021-06-12
12;12;2021-06-06
66;112;2021-06-24
99;14;2021-06-25
126;13;2021-06-03
226;14;2021-06-13
60;19;2021-06-06
256;17;2021-06-04
46;24;2021-06-06
324;7;2021-06-01
471;32;2021-06-25
436;18;2021-06-22
387;9;2021-06-27
336;21;2021-06-18
115;91;2021-06-14
25;12;2021-06-18
370;13;2021-06-19
38;10;2021-06-10
470;42;2021-06-23
435;11;2021-06-16
84;14;2021-06-03
365;13;2021-06-28
19;12;2021-06-28
189;19;2021-06-14
256;30;2021-06-26
413;15;2021-06-21
3;37;2021-06-26
288;16;2021-06-26
303;24;2021-06-10
137;10;2021-06-19
137;8;2021-06-03
450;1;2021-06-17
82;10;2021-06-20
269;11;2021-06-09
36;27;2021-06-05
44;8;2021-06-09
431;27;2021-06-11
202;16;2021-06-26
441;12;2021-06-10
368;8;2021-06-28
330;27;2021-06-15
182;42;2021-06-14
311;7;2021-06-02
70;33;2021-06-01
164;14;2021-06-07
427;10;2021-06-11
389;26;2021-06-02
383;28;2021-06-09
335;19;2021-06-04
56;22;2021-06-27
47;22;2021-06-19
303;5;2021-06-18
18;18;2021-06-11
141;17;2021-06-01
431;27;2021-06-23
76;23;2021-06-18
249;9;2021-06-28
438;17;2021-06-23
346;18;2021-06-26
161;29;2021-06-23
470;26;2021-06-19
211;25;2021-06-13
378;16;2021-06-26
15;17;2021-06-11
158;21;2021-06-21
359;30;2021-06-14
296;23;2021-06-12
31;23;2021-06-26
315;52;2021-06-14
419;19;2021-06-06
484;20;2021-06-15
448;17;2021-06-18
152;5;2021-06-07
31;20;2021-06-19
3;32;2021-06-19
154;84;2021-06-13
119;12;2021-06-08
454;11;2021-06-08
227;32;2021-06-14
235;76;2021-06-14
85;23;2021-06-22
94;10;2021-06-20
371;14;2021-06-22
145;37;2021-06-12
18;27;2021-06-25
461;11;2021-06-11
147;24;2021-06-18
416;22;2021-06-18
22;41;2021-06-23
336;6;2021-06-02
283;10;2021-06-26
407;29;2021-06-15
7;18;2021-06-06
447;20;2021-06-17
473;18;2021-06-11
288;13;2021-06-09
329;32;2021-06-14
51;27;2021-06-16
488;19;2021-06-07
292;24;2021-06-03
111;56;2021-06-14
393;19;2021-06-22
189;61;2021-06-13
34;25;2021-06-26
334;41;2021-06-14
303;2;2021-06-13
249;22;2021-06-02
379;23;2021-06-23
175;16;2021-06-19
134;24;2021-06-17
482;18;2021-06-13
200;9;2021-06-01
307;13;2021-06-07
359;52;2021-06-24
265;39;2021-06-13
9;25;2021-06-01
111;31;2021-06-26
291;22;2021-06-09
401;10;2021-06-18
334;13;2021-06-21
109;9;2021-06-21
45;10;2021-06-09
117;45;2021-06-13
484;14;2021-06-09
218;13;2021-06-05
312;17;2021-06-08
18;19;2021-06-12
229;8;2021-06-22
253;13;2021-06-17
1;24;2021-06-08
451;10;2021-06-13
307;16;2021-06-01
325;19;2021-06-25
97;13;2021-06-07
365;27;2021-06-19
271;24;2021-06-23
204;10;2021-06-04
97;13;2021-06-21
330;29;2021-06-27
133;15;2021-06-22
432;26;2021-06-01
6;18;2021-06-02
454;16;2021-06-10
87;14;2021-06-28
13;17;2021-06-03
443;24;2021-06-13
391;25;2021-06-21
126;81;2021-06-24
60;21;2021-06-03
176;22;2021-06-13
326;26;2021-06-05
479;34;2021-06-23
257;19;2021-06-11
323;12;2021-06-22
274;5;2021-06-08
238;6;2021-06-04
451;13;2021-06-21
215;17;2021-06-20
160;22;2021-06-05
356;14;2021-06-07
240;21;2021-06-10
486;14;2021-06-06
238;15;2021-06-11
44;90;2021-06-13
126;29;2021-06-27
234;18;2021-06-05
204;55;2021-06-19
382;30;2021-06-10
298;6;2021-06-28
258;32;2021-06-18
380;19;2021-06-11
45;19;2021-06-28
290;19;2021-06-15
35;13;2021-06-11
21;18;2021-06-28
216;22;2021-06-08
308;14;2021-06-28
426;10;2021-06-05
100;93;2021-06-13
16;16;2021-06-07
344;5;2021-06-15
321;22;2021-06-14
173;14;2021-06-25
36;27;2021-06-09
493;17;2021-06-24
216;19;2021-06-23
130;15;2021-06-17
213;13;2021-06-03
298;22;2021-06-13
49;21;2021-06-19
1;19;2021-06-10
273;14;2021-06-21
64;10;2021-06-08
325;10;2021-06-26
377;12;2021-06-05
93;15;2021-06-17
293;9;2021-06-15
268;18;2021-06-16
165;16;2021-06-06
200;14;2021-06-27
71;15;2021-06-12
42;19;2021-06-28
119;83;2021-06-13
371;30;2021-06-11
356;10;2021-06-03
239;23;2021-06-01
42;5;2021-06-02
131;12;2021-06-06
114;12;2021-06-06
159;25;2021-06-19
316;7;2021-06-11
473;20;2021-06-21
482;7;2021-06-26
38;27;2021-06-27
52;13;2021-06-28
95;18;2021-06-18
207;19;2021-06-05
17;27;2021-06-12
260;15;2021-06-09
167;31;2021-06-27
445;12;2021-06-23
269;22;2021-06-04
13;11;2021-06-22
327;15;2021-06-01
189;14;2021-06-11
248;47;2021-06-23
190;19;2021-06-18
391;39;2021-06-23
159;11;2021-06-11
302;7;2021-06-01
68;27;2021-06-11
161;14;2021-06-02
153;9;2021-06-22
369;23;2021-06-16
203;67;2021-06-14
86;8;2021-06-05
271;11;2021-06-15
147;71;2021-06-23
461;25;2021-06-09
342;26;2021-06-14
403;18;2021-06-28
446;10;2021-06-20
174;13;2021-06-12
32;29;2021-06-28
472;13;2021-06-01
413;21;2021-06-27
493;9;2021-06-26
378;19;2021-06-10
79;17;2021-06-11
316;16;2021-06-21
119;64;2021-06-24
482;5;2021-06-05
472;8;2021-06-13
490;10;2021-06-19
331;22;2021-06-19
18;5;2021-06-05
494;28;2021-06-22
39;22;2021-06-22
325;18;2021-06-18
425;12;2021-06-21
401;26;2021-06-21
480;31;2021-06-23
334;23;2021-06-13
7;12;2021-06-19
292;15;2021-06-25
241;16;2021-06-12
25;21;2021-06-03
12;8;2021-06-26
204;13;2021-06-16
366;11;2021-06-25
241;10;2021-06-09
25;13;2021-06-06
327;9;2021-06-21
278;15;2021-06-07
315;25;2021-06-12
70;103;2021-06-23
17;13;2021-06-25
339;36;2021-06-24
486;27;2021-06-25
145;22;2021-06-21
267;48;2021-06-14
47;116;2021-06-13
90;17;2021-06-07
418;6;2021-06-17
199;5;2021-06-09
220;13;2021-06-28
384;12;2021-06-07
111;19;2021-06-07
334;18;2021-06-12
212;17;2021-06-22
236;20;2021-06-07
223;28;2021-06-19
375;18;2021-06-13
469;15;2021-06-12
247;69;2021-06-14
61;10;2021-06-19
420;29;2021-06-16
218;55;2021-06-14
171;68;2021-06-24
148;18;2021-06-05
289;19;2021-06-05
412;25;2021-06-02
64;13;2021-06-16
490;13;2021-06-20
355;18;2021-06-27
299;10;2021-06-07
294;32;2021-06-23
206;8;2021-06-20
417;29;2021-06-24
310;18;2021-06-01
47;13;2021-06-26
421;22;2021-06-03
176;8;2021-06-18
228;18;2021-06-19
389;27;2021-06-24
465;24;2021-06-14
378;36;2021-06-13
211;24;2021-06-26
40;108;2021-06-14
448;9;2021-06-02
320;5;2021-06-18
377;25;2021-06-26
149;27;2021-06-14
339;13;2021-06-28
469;8;2021-06-02
149;6;2021-06-09
469;16;2021-06-26
450;20;2021-06-01
59;12;2021-06-11
473;19;2021-06-15
477;17;2021-06-26
441;8;2021-06-21
313;12;2021-06-13
259;12;2021-06-03
463;19;2021-06-26
70;14;2021-06-11
455;6;2021-06-26
216;39;2021-06-19
370;20;2021-06-23
413;31;2021-06-14
278;22;2021-06-02
327;21;2021-06-22
402;16;2021-06-11
202;6;2021-06-01
222;2;2021-06-03
343;36;2021-06-24
109;6;2021-06-04
373;18;2021-06-03
164;11;2021-06-20
294;11;2021-06-01
271;12;2021-06-03
333;12;2021-06-22
104;15;2021-06-18
152;17;2021-06-16
186;21;2021-06-16
354;17;2021-06-06
246;22;2021-06-18
463;11;2021-06-12
303;6;2021-06-07
206;8;2021-06-10
155;21;2021-06-14
483;12;2021-06-08
6;19;2021-06-04
116;12;2021-06-05
372;9;2021-06-12
124;14;2021-06-03
172;9;2021-06-17
423;26;2021-06-03
457;22;2021-06-24
413;13;2021-06-04
289;40;2021-06-24
458;18;2021-06-06
332;17;2021-06-28
241;18;2021-06-06
41;9;2021-06-21
101;18;2021-06-02
117;31;2021-06-24
74;27;2021-06-05
391;18;2021-06-07
307;16;2021-06-05
334;23;2021-06-09
120;25;2021-06-02
38;33;2021-06-06
338;26;2021-06-21
163;17;2021-06-17
404;11;2021-06-14
108;3;2021-06-10
59;19;2021-06-12
412;25;2021-06-19
256;30;2021-06-23
77;26;2021-06-11
123;15;2021-06-17
135;20;2021-06-09
232;42;2021-06-13
202;15;2021-06-16
177;11;2021-06-07
369;20;2021-06-26
394;19;2021-06-22
42;27;2021-06-03
236;24;2021-06-26
411;13;2021-06-20
24;21;2021-06-15
311;22;2021-06-23
74;15;2021-06-04
63;19;2021-06-06
48;10;2021-06-19
136;40;2021-06-13
108;30;2021-06-15
278;8;2021-06-22
474;19;2021-06-24
145;19;2021-06-05
196;80;2021-06-14
417;7;2021-06-09
486;17;2021-06-07
389;28;2021-06-23
137;17;2021-06-04
253;51;2021-06-24
230;16;2021-06-28
65;8;2021-06-28
93;14;2021-06-24
150;31;2021-06-02
150;45;2021-06-14
292;34;2021-06-20
381;46;2021-06-14
325;13;2021-06-01
424;16;2021-06-07
107;17;2021-06-09
117;22;2021-06-19
365;16;2021-06-08
290;10;2021-06-03
178;12;2021-06-22
16;30;2021-06-03
111;10;2021-06-22
18;15;2021-06-19
242;21;2021-06-20
39;8;2021-06-20
104;26;2021-06-19
9;17;2021-06-12
422;16;2021-06-19
442;7;2021-06-15
283;11;2021-06-02
82;9;2021-06-28
313;7;2021-06-23
112;15;2021-06-09
152;12;2021-06-12
282;20;2021-06-02
86;10;2021-06-11
168;10;2021-06-25
27;6;2021-06-19
235;19;2021-06-12
192;18;2021-06-11
181;21;2021-06-08
477;17;2021-06-08
335;10;2021-06-15
294;40;2021-06-24
297;37;2021-06-10
142;22;2021-06-09
214;12;2021-06-27
198;20;2021-06-19
239;43;2021-06-23
369;2;2021-06-10
406;14;2021-06-20
276;16;2021-06-02
213;44;2021-06-23
93;23;2021-06-25
177;12;2021-06-09
463;16;2021-06-11
326;22;2021-06-13
491;7;2021-06-20
416;14;2021-06-04
321;17;2021-06-08
127;35;2021-06-21
374;22;2021-06-24
360;15;2021-06-21
148;11;2021-06-28
315;7;2021-06-02
341;17;2021-06-09
429;18;2021-06-13
131;14;2021-06-22
444;11;2021-06-12
228;17;2021-06-16
57;12;2021-06-21
90;19;2021-06-04
299;34;2021-06-14
107;11;2021-06-22
59;46;2021-06-23
463;17;2021-06-28
326;39;2021-06-14
230;11;2021-06-19
135;20;2021-06-06
35;16;2021-06-08
245;22;2021-06-17
58;15;2021-06-20
190;15;2021-06-19
91;11;2021-06-10
314;13;2021-06-07
231;7;2021-06-19
142;9;2021-06-22
100;21;2021-06-01
352;14;2021-06-20
420;21;2021-06-02
435;23;2021-06-11
448;30;2021-06-07
250;24;2021-06-23
271;42;2021-06-24
258;12;2021-06-16
324;18;2021-06-20
84;25;2021-06-06
94;24;2021-06-06
101;26;2021-06-28
449;6;2021-06-18
431;15;2021-06-15
274;14;2021-06-06
336;14;2021-06-03
30;5;2021-06-21
68;13;2021-06-24
127;24;2021-06-03
391;23;2021-06-15
152;19;2021-06-17
303;10;2021-06-12
240;23;2021-06-11
67;12;2021-06-04
306;3;2021-06-22
127;18;2021-06-07
170;7;2021-06-11
256;10;2021-06-12
215;16;2021-06-25
169;14;2021-06-10
393;22;2021-06-18
94;13;2021-06-11
37;15;2021-06-04
379;38;2021-06-24
473;15;2021-06-17
35;11;2021-06-27
101;14;2021-06-27
312;10;2021-06-19
102;6;2021-06-16
116;15;2021-06-12
245;9;2021-06-28
76;9;2021-06-17
178;23;2021-06-11
295;14;2021-06-25
477;42;2021-06-23
276;12;2021-06-04
135;22;2021-06-12
278;30;2021-06-19
474;6;2021-06-14
211;19;2021-06-06
100;14;2021-06-08
106;10;2021-06-12
133;18;2021-06-18
113;10;2021-06-16
104;48;2021-06-14
374;40;2021-06-23
224;24;2021-06-10
70;16;2021-06-19
306;18;2021-06-23
324;31;2021-06-23
423;24;2021-06-01
44;17;2021-06-26
92;18;2021-06-16
106;13;2021-06-02
265;18;2021-06-03
2;18;2021-06-18
389;26;2021-06-27
444;26;2021-06-23
430;19;2021-06-20
179;15;2021-06-16
196;14;2021-06-02
166;38;2021-06-14
299;10;2021-06-15
380;47;2021-06-14
263;17;2021-06-09
245;50;2021-06-24
312;8;2021-06-03
263;15;2021-06-13
375;16;2021-06-26
432;20;2021-06-08
294;8;2021-06-19
36;12;2021-06-19
474;11;2021-06-12
336;12;2021-06-08
114;14;2021-06-26
151;16;2021-06-07
180;60;2021-06-24
413;22;2021-06-07
415;42;2021-06-14
41;9;2021-06-19
136;18;2021-06-20
116;25;2021-06-16
336;8;2021-06-10
173;26;2021-06-04
193;23;2021-06-19
29;155;2021-06-24
128;36;2021-06-23
263;26;2021-06-11
459;13;2021-06-21
396;33;2021-06-24
293;20;2021-06-19
60;35;2021-06-09
36;21;2021-06-25
463;18;2021-06-22
388;17;2021-06-18
461;25;2021-06-23
340;24;2021-06-18
133;46;2021-06-13
48;22;2021-06-27
342;16;2021-06-26
412;17;2021-06-26
126;10;2021-06-25
214;13;2021-06-15
420;31;2021-06-07
310;22;2021-06-17
103;8;2021-06-11
176;74;2021-06-24
272;20;2021-06-01
450;15;2021-06-10
169;60;2021-06-24
249;5;2021-06-20
308;25;2021-06-08
214;21;2021-06-10
365;14;2021-06-21
66;13;2021-06-20
65;29;2021-06-08
75;21;2021-06-15
437;8;2021-06-15
207;50;2021-06-14
364;47;2021-06-24
176;18;2021-06-05
85;19;2021-06-19
277;22;2021-06-27
35;137;2021-06-13
140;18;2021-06-19
253;15;2021-06-26
396;11;2021-06-25
476;23;2021-06-28
333;13;2021-06-19
40;6;2021-06-27
269;20;2021-06-03
188;10;2021-06-04
238;46;2021-06-24
131;50;2021-06-24
210;24;2021-06-02
309;47;2021-06-23
433;3;2021-06-22
199;29;2021-06-13
491;14;2021-06-23
0;22;2021-06-05
238;37;2021-06-15
378;19;2021-06-04
374;14;2021-06-21
253;12;2021-06-22
331;11;2021-06-09
396;33;2021-06-15
81;25;2021-06-06
415;15;2021-06-26
17;16;2021-06-21
384;7;2021-06-27
59;23;2021-06-02
311;13;2021-06-03
353;37;2021-06-13
275;16;2021-06-02
474;28;2021-06-21
293;16;2021-06-08
88;98;2021-06-24
418;41;2021-06-13
344;7;2021-06-04
333;5;2021-06-02
318;19;2021-06-21
290;17;2021-06-22
293;55;2021-06-24
392;26;2021-06-23
334;16;2021-06-17
274;18;2021-06-15
383;10;2021-06-11
231;20;2021-06-14
394;15;2021-06-12
207;4;2021-06-03
249;20;2021-06-07
253;22;2021-06-06
44;14;2021-06-27
376;6;2021-06-18
34;16;2021-06-10
171;68;2021-06-14
229;8;2021-06-17
372;5;2021-06-06
112;12;2021-06-12
159;13;2021-06-06
462;8;2021-06-17
61;13;2021-06-16
412;14;2021-06-07
159;17;2021-06-07
54;11;2021-06-22
484;31;2021-06-14
108;16;2021-06-01
64;51;2021-06-23
320;40;2021-06-24
437;11;2021-06-16
122;8;2021-06-07
296;14;2021-06-03
318;25;2021-06-07
191;14;2021-06-22
173;9;2021-06-03
387;17;2021-06-26
290;44;2021-06-14
92;26;2021-06-26
172;10;2021-06-19
159;22;2021-06-18
334;8;2021-06-10
250;15;2021-06-07
272;23;2021-06-06
1;24;2021-06-26
226;27;2021-06-18
3;26;2021-06-11
2;35;2021-06-21
178;22;2021-06-23
473;12;2021-06-09
385;9;2021-06-28
310;7;2021-06-02
470;24;2021-06-13
231;15;2021-06-01
119;60;2021-06-14
365;8;2021-06-04
74;29;2021-06-06
427;14;2021-06-10
414;14;2021-06-17
460;27;2021-06-23
33;17;2021-06-21
438;25;2021-06-10
184;27;2021-06-15
253;18;2021-06-08
195;20;2021-06-02
317;10;2021-06-20
70;28;2021-06-09
307;43;2021-06-24
203;50;2021-06-24
278;18;2021-06-04
4;19;2021-06-03
307;14;2021-06-21
366;10;2021-06-09
164;44;2021-06-15
186;75;2021-06-14
342;3;2021-06-04
302;43;2021-06-24
109;37;2021-06-23
59;17;2021-06-07
170;12;2021-06-08
193;18;2021-06-16
213;23;2021-06-20
30;19;2021-06-25
162;18;2021-06-02
199;7;2021-06-25
174;9;2021-06-28
236;23;2021-06-17
207;8;2021-06-18
384;23;2021-06-01
260;17;2021-06-04
327;49;2021-06-23
180;24;2021-06-26
248;16;2021-06-10
126;27;2021-06-10
427;13;2021-06-04
367;13;2021-06-09
178;19;2021-06-19
22;20;2021-06-03
367;18;2021-06-10
331;20;2021-06-05
228;35;2021-06-12
218;11;2021-06-04
365;26;2021-06-13
23;20;2021-06-28
86;15;2021-06-04
493;15;2021-06-06
432;25;2021-06-15
300;15;2021-06-21
13;90;2021-06-14
238;21;2021-06-18
380;18;2021-06-27
203;35;2021-06-15
217;23;2021-06-14
66;18;2021-06-10
279;49;2021-06-14
131;14;2021-06-27
196;6;2021-06-19
336;4;2021-06-01
78;10;2021-06-26
452;18;2021-06-12
79;15;2021-06-15
493;11;2021-06-16
352;20;2021-06-15
360;13;2021-06-15
315;14;2021-06-04
184;26;2021-06-16
252;15;2021-06-12
461;18;2021-06-12
58;8;2021-06-22
329;20;2021-06-21
170;18;2021-06-09
75;15;2021-06-19
468;9;2021-06-05
149;11;2021-06-20
183;29;2021-06-27
469;9;2021-06-04
280;21;2021-06-26
204;25;2021-06-20
92;13;2021-06-03
34;10;2021-06-01
306;33;2021-06-19
150;26;2021-06-26
83;35;2021-06-25
238;19;2021-06-09
111;26;2021-06-19
232;13;2021-06-11
317;11;2021-06-15
449;12;2021-06-22
33;46;2021-06-23
410;15;2021-06-28
124;13;2021-06-16
432;20;2021-06-14
251;30;2021-06-23
28;30;2021-06-28
266;22;2021-06-10
340;38;2021-06-14
445;13;2021-06-14
379;17;2021-06-22
202;14;2021-06-17
373;18;2021-06-06
43;12;2021-06-09
296;7;2021-06-26
253;16;2021-06-13
92;4;2021-06-17
205;31;2021-06-01
462;9;2021-06-18
192;13;2021-06-28
67;17;2021-06-25
285;30;2021-06-15
425;10;2021-06-22
473;12;2021-06-25
66;8;2021-06-18
355;44;2021-06-24
269;19;2021-06-23
258;23;2021-06-15
139;11;2021-06-10
381;14;2021-06-28
124;10;2021-06-28
424;26;2021-06-15
272;37;2021-06-04
97;87;2021-06-13
151;26;2021-06-09
90;46;2021-06-24
266;8;2021-06-22
402;20;2021-06-18
387;12;2021-06-13
192;19;2021-06-09
480;11;2021-06-04
47;31;2021-06-28
273;21;2021-06-26
118;7;2021-06-05
370;20;2021-06-22
130;9;2021-06-15
117;10;2021-06-25
445;32;2021-06-24
29;8;2021-06-11
156;10;2021-06-12
311;13;2021-06-04
372;40;2021-06-23
91;6;2021-06-09
79;8;2021-06-09
135;23;2021-06-16
212;48;2021-06-24
242;48;2021-06-15
99;7;2021-06-01
327;29;2021-06-24
85;15;2021-06-08
312;9;2021-06-13
295;8;2021-06-26
30;11;2021-06-07
16;9;2021-06-10
333;18;2021-06-12
167;16;2021-06-12
326;24;2021-06-23
345;12;2021-06-11
433;19;2021-06-28
84;34;2021-06-15
482;19;2021-06-19
212;12;2021-06-13
247;56;2021-06-24
475;22;2021-06-03
104;10;2021-06-21
359;26;2021-06-12
99;12;2021-06-12
367;16;2021-06-15
410;29;2021-06-03
298;50;2021-06-14
123;6;2021-06-20
289;33;2021-06-15
110;15;2021-06-22
34;23;2021-06-22
438;15;2021-06-05
318;7;2021-06-26
277;36;2021-06-14
133;25;2021-06-07
372;10;2021-06-10
261;8;2021-06-10
389;8;2021-06-20
494;31;2021-06-26
209;19;2021-06-18
213;28;2021-06-19
488;8;2021-06-25
115;12;2021-06-11
155;48;2021-06-23
404;15;2021-06-27
237;60;2021-06-14
240;6;2021-06-09
475;14;2021-06-16
382;17;2021-06-01
252;12;2021-06-22
194;19;2021-06-18
43;15;2021-06-20
421;10;2021-06-04
342;16;2021-06-08
38;11;2021-06-26
406;26;2021-06-11
204;11;2021-06-02
207;8;2021-06-02
379;8;2021-06-28
182;19;2021-06-15
382;15;2021-06-15
141;15;2021-06-25
469;23;2021-06-09
342;29;2021-06-07
171;17;2021-06-26
323;13;2021-06-21
416;25;2021-06-13
88;20;2021-06-10
30;17;2021-06-05
165;16;2021-06-02
422;21;2021-06-18
196;10;2021-06-26
121;15;2021-06-04
83;23;2021-06-20
322;9;2021-06-25
134;33;2021-06-21
297;24;2021-06-13
356;9;2021-06-22
429;19;2021-06-16
455;18;2021-06-18
390;13;2021-06-25
11;15;2021-06-22
227;19;2021-06-22
157;25;2021-06-07
263;28;2021-06-12
34;134;2021-06-13
196;3;2021-06-06
434;19;2021-06-21
108;18;2021-06-21
204;14;2021-06-17
449;28;2021-06-24
453;20;2021-06-14
419;18;2021-06-04
23;21;2021-06-27
73;23;2021-06-25
46;42;2021-06-23
142;47;2021-06-23
62;108;2021-06-13
163;11;2021-06-16
317;18;2021-06-03
443;12;2021-06-21
413;27;2021-06-02
81;10;2021-06-26
385;33;2021-06-10
234;8;2021-06-06
214;13;2021-06-20
407;20;2021-06-07
233;8;2021-06-06
295;20;2021-06-18
462;34;2021-06-13
53;13;2021-06-12
141;13;2021-06-26
447;11;2021-06-02
437;15;2021-06-12
213;19;2021-06-11
272;32;2021-06-10
89;24;2021-06-27
278;21;2021-06-09
377;16;2021-06-03
164;15;2021-06-28
293;17;2021-06-23
167;5;2021-06-28
218;11;2021-06-11
296;12;2021-06-11
193;21;2021-06-17
170;9;2021-06-28
211;50;2021-06-14
64;19;2021-06-03
370;17;2021-06-20
409;11;2021-06-26
291;13;2021-06-10
156;14;2021-06-21
68;15;2021-06-20
258;29;2021-06-01
490;8;2021-06-23
18;11;2021-06-27
210;16;2021-06-22
407;10;2021-06-09
223;9;2021-06-25
490;18;2021-06-03
452;19;2021-06-21
25;27;2021-06-04
449;19;2021-06-23
431;32;2021-06-24
73;24;2021-06-21
144;9;2021-06-19
435;20;2021-06-12
172;36;2021-06-08
434;8;2021-06-04
153;19;2021-06-08
371;28;2021-06-14
302;8;2021-06-03
140;10;2021-06-21
486;27;2021-06-14
43;16;2021-06-07
81;9;2021-06-08
284;38;2021-06-24
256;10;2021-06-21
94;31;2021-06-07
235;16;2021-06-11
15;18;2021-06-16
118;19;2021-06-22
416;26;2021-06-23
179;19;2021-06-09
131;27;2021-06-09
83;35;2021-06-28
438;29;2021-06-24
6;121;2021-06-14
234;16;2021-06-21
478;24;2021-06-14
280;12;2021-06-13
283;30;2021-06-07
324;16;2021-06-28
418;17;2021-06-07
121;49;2021-06-23
360;27;2021-06-11
175;32;2021-06-02
399;8;2021-06-10
101;12;2021-06-10
103;26;2021-06-04
111;25;2021-06-16
219;5;2021-06-09
299;15;2021-06-20
250;10;2021-06-04
365;20;2021-06-22
227;27;2021-06-07
37;13;2021-06-19
279;15;2021-06-27
343;18;2021-06-15
447;38;2021-06-20
52;117;2021-06-24
351;7;2021-06-20
442;27;2021-06-19
154;46;2021-06-24
37;35;2021-06-23
363;42;2021-06-24
84;21;2021-06-27
149;73;2021-06-24
304;12;2021-06-21
324;25;2021-06-09
429;10;2021-06-27
79;20;2021-06-08
137;20;2021-06-27
310;47;2021-06-14
342;26;2021-06-11
393;17;2021-06-26
414;12;2021-06-03
12;23;2021-06-15
124;18;2021-06-22
236;13;2021-06-10
397;7;2021-06-06
440;21;2021-06-13
345;16;2021-06-19
228;9;2021-06-04
181;26;2021-06-11
351;10;2021-06-23
201;7;2021-06-10
3;13;2021-06-10
132;19;2021-06-22
212;9;2021-06-10
